filter,name,time
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/prerelease/1.3/pdf.qmd,5013.999999999985
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/prerelease/1.3/index.qmd,5004.000000000015
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/prerelease/1.3/tables.qmd,8013
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/prerelease/1.5/index.qmd,4004
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/prerelease/1.7/index.qmd,3004
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/prerelease/1.6/index.qmd,5004
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/prerelease/1.4/ast.qmd,5014.000000000015
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/prerelease/1.4/email.qmd,4014
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/prerelease/1.4/crossref.qmd,4004.0000000000146
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/prerelease/1.4/index.qmd,3989.0000000000146
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/prerelease/1.4/lua_changes.qmd,4003
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/websites/website-blog.qmd,1993
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/websites/website-about.qmd,3004
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/websites/website-search.qmd,3005
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/websites/website-navigation.qmd,3993
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/websites/website-listings.qmd,3995
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/websites/website-drafts.qmd,2995
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/websites/website-tools.qmd,3993
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/computations/parameters.qmd,3992
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/computations/execution-options.qmd,1004
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/computations/julia.qmd,3003
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/computations/caching.qmd,9013
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/computations/render-scripts.qmd,2993
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/projects/code-execution.qmd,2993
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/authoring/variables.qmd,3002
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/authoring/penguins-qmd.qmd,5013.000000000015
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/authoring/code-annotation.qmd,3002
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/authoring/diagrams.qmd,1994
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/authoring/penguins.ipynb,5004
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/docs/authoring/includes.qmd,3995
normalize-capture-reader-state,/home/cscheid/repos/github/quarto-dev/quarto-web/.quarto/embed/docs/authoring/penguins-qmd.embed.ipynb,5012
